wall_time,step,value,log_dir,tag
1717021827.1262527,0,0.8175244331359863,../hpc_tensorboard/models/ssd_512_128/model_step_40000/samples/sch_ddpm_nisteps_1000_selected,fad_clap-laion-music_ref_musiccaps_gen_None
1717021851.6239128,0,15.922432899475098,../hpc_tensorboard/models/ssd_512_128/model_step_40000/samples/sch_ddpm_nisteps_1000_selected,fad_vggish_ref_musiccaps_gen_None
1716266066.9468226,0,0.6249386668205261,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_spotify_sleep_dataset_gen_None
1716266126.1264184,0,0.611859917640686,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_spotify_sleep_dataset_gen_None
1716266140.5382824,0,5.787899017333984,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_spotify_sleep_dataset_gen_None
1716266238.3563492,0,25.787778854370117,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_spotify_sleep_dataset_gen_None
1716266273.9466197,0,148.36138916015625,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_spotify_sleep_dataset_gen_None
1716266488.6122005,0,27.92424964904785,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_spotify_sleep_dataset_gen_None
1716266491.6084895,0,0.7647392749786377,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_fma_pop_gen_None
1716266494.5841882,0,0.8484863042831421,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_fma_pop_gen_None
1716266497.152014,0,11.159649848937988,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_fma_pop_gen_None
1716266510.729584,0,114.77639770507812,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_fma_pop_gen_None
1716266513.2268195,0,421.0693359375,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_fma_pop_gen_None
1716266516.6020265,0,28.954927444458008,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_fma_pop_gen_None
1716266519.4056227,0,0.7358289361000061,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_musiccaps_gen_None
1716266522.2482939,0,0.8483445048332214,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_musiccaps_gen_None
1716266524.6908073,0,15.183123588562012,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_musiccaps_gen_None
1716266536.585423,0,82.33868408203125,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_musiccaps_gen_None
1716266538.9759595,0,305.389892578125,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_musiccaps_gen_None
1716266542.4793603,0,25.110679626464844,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_musiccaps_gen_None
1717079359.887018,0,0.5750883221626282,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_clap-laion-audio_ref_spotify_sleep_dataset_gen_None
1717079448.0749621,0,0.5926377177238464,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_clap-laion-music_ref_spotify_sleep_dataset_gen_None
1717079484.7803993,0,5.021100997924805,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_vggish_ref_spotify_sleep_dataset_gen_None
1717079488.6166031,0,0.7430624961853027,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_clap-laion-audio_ref_fma_pop_gen_None
1717079493.0856798,0,0.8720949292182922,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_clap-laion-music_ref_fma_pop_gen_None
1717079497.1414506,0,11.16373062133789,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_vggish_ref_fma_pop_gen_None
1717079500.9398096,0,0.7095054984092712,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100_selected,fad_clap-laion-audio_ref_musiccaps_gen_None
