,wall_time,step,value,log_dir,tag,dataset,resolution,model_step,sampler,inference_time,vae,fad_model,reference_dataset
102,1716266066.9468226,0,0.6249386668205261,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-audio,spotify_sleep_dataset
103,1716266126.1264184,0,0.611859917640686,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-music,spotify_sleep_dataset
104,1716266140.5382824,0,5.787899017333984,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,vggish,spotify_sleep_dataset
105,1716266238.3563492,0,25.787778854370117,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb-48k,spotify_sleep_dataset
106,1716266273.9466197,0,148.36138916015625,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb,spotify_sleep_dataset
107,1716266488.6122005,0,27.92424964904785,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_spotify_sleep_dataset_gen_None,ssd,"256,256",40000,ddim,0.37,False,MERT-v1-95M,spotify_sleep_dataset
108,1716266491.6084895,0,0.7647392749786377,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-audio,fma_pop
109,1716266494.5841882,0,0.8484863042831421,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-music,fma_pop
110,1716266497.152014,0,11.159649848937988,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,vggish,fma_pop
111,1716266510.729584,0,114.77639770507812,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb-48k,fma_pop
112,1716266513.2268195,0,421.0693359375,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb,fma_pop
113,1716266516.6020265,0,28.954927444458008,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_fma_pop_gen_None,ssd,"256,256",40000,ddim,0.37,False,MERT-v1-95M,fma_pop
114,1716266519.4056227,0,0.7358289361000061,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-audio,musiccaps
115,1716266522.2482939,0,0.8483445048332214,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,clap-laion-music,musiccaps
116,1716266524.6908073,0,15.183123588562012,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,vggish,musiccaps
117,1716266536.585423,0,82.33868408203125,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb-48k_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb-48k,musiccaps
118,1716266538.9759595,0,305.389892578125,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_encodec-emb_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,encodec-emb,musiccaps
119,1716266542.4793603,0,25.110679626464844,../hpc_tensorboard/models/ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_MERT-v1-95M_ref_musiccaps_gen_None,ssd,"256,256",40000,ddim,0.37,False,MERT-v1-95M,musiccaps
120,1716453250.9818194,0,0.751521110534668,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-audio_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,clap-laion-audio,fma_pop
121,1716453459.6774461,0,0.9303514361381531,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-music_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,clap-laion-music,fma_pop
122,1716453572.6909888,0,12.346001625061035,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_vggish_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,vggish,fma_pop
123,1716453633.1266732,0,0.7091453671455383,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-audio_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,clap-laion-audio,musiccaps
124,1716453725.3290854,0,0.9272158145904541,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-music_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,clap-laion-music,musiccaps
125,1716453824.1134083,0,16.297664642333984,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_vggish_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddpm,0.116,True,vggish,musiccaps
126,1716453250.795121,0,0.7694536447525024,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,clap-laion-audio,fma_pop
127,1716453459.9156795,0,0.9274264574050903,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,clap-laion-music,fma_pop
128,1716453571.4662964,0,12.739933967590332,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_fma_pop_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,vggish,fma_pop
129,1716453633.187065,0,0.731220006942749,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,clap-laion-audio,musiccaps
130,1716453725.343878,0,0.9374263286590576,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,clap-laion-music,musiccaps
131,1716453824.186944,0,16.98663902282715,../hpc_tensorboard/models/vae_ssd_256_256/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_musiccaps_gen_None,vae,"ssd,256,256",40000,ddim,0.008,True,vggish,musiccaps
132,1717075324.1650283,0,0.40838301181793213,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-audio_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-audio,spotify_sleep_dataset
133,1717075487.9998145,0,0.4524063766002655,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-music_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-music,spotify_sleep_dataset
134,1717075549.1260045,0,5.445771217346191,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_vggish_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,vggish,spotify_sleep_dataset
135,1717075563.8887155,0,0.5405474305152893,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-audio_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-audio,fma_pop
136,1717075579.0151966,0,0.6988637447357178,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-music_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-music,fma_pop
137,1717075591.9139934,0,9.729059219360352,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_vggish_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,vggish,fma_pop
138,1717075601.0657525,0,0.5375352501869202,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-audio_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-audio,musiccaps
139,1717075609.5594368,0,0.6963051557540894,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_clap-laion-music_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,clap-laion-music,musiccaps
140,1717075615.1763704,0,13.676804542541504,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddpm_nisteps_1000,fad_vggish_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddpm,1.975,False,vggish,musiccaps
141,1717075335.9543595,0,0.492594450712204,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-audio,spotify_sleep_dataset
142,1717075507.8230546,0,0.5146685838699341,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-music,spotify_sleep_dataset
143,1717075549.220723,0,5.431448936462402,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_spotify_sleep_dataset_gen_None,ssd,"1024,128",40000,ddim,0.195,False,vggish,spotify_sleep_dataset
144,1717075563.944163,0,0.6118091344833374,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-audio,fma_pop
145,1717075579.0702531,0,0.7437937259674072,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-music,fma_pop
146,1717075591.8633084,0,8.992822647094727,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_fma_pop_gen_None,ssd,"1024,128",40000,ddim,0.195,False,vggish,fma_pop
147,1717075601.1150799,0,0.6163339614868164,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-audio_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-audio,musiccaps
148,1717075609.6033967,0,0.7628970742225647,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_clap-laion-music_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddim,0.195,False,clap-laion-music,musiccaps
149,1717075615.107387,0,13.451247215270996,../hpc_tensorboard/models/ssd_1024_128/model_step_40000/samples/sch_ddim_nisteps_100,fad_vggish_ref_musiccaps_gen_None,ssd,"1024,128",40000,ddim,0.195,False,vggish,musiccaps
