Wall time,Step,Value
1716470415.9809434,19,0.9299248456954956
1716470469.4398258,63,0.6298315525054932
1716470983.9715972,108,0.5434477925300598
1716471066.5963137,176,0.5558892488479614
1716471150.4330454,245,0.5216258764266968
1716471168.6590133,260,0.5510973930358887
1716471196.60421,283,0.5296380519866943
1716471342.411427,403,0.5668679475784302
1716471358.2073689,416,0.5583686828613281
1716471384.937614,438,0.5069228410720825
1716471422.6060529,469,0.5983309149742126
1716471933.481263,511,0.5316788554191589
1716471961.428166,534,0.5510516166687012
1716471965.0739074,537,0.5549615025520325
1716471984.5152915,553,0.5502052307128906
1716472035.5498843,595,0.5845150947570801
1716472078.0800982,630,0.5713852643966675
1716472087.8025644,638,0.5262574553489685
1716472096.3100712,645,0.5225497484207153
1716472217.8243341,745,0.5570616126060486
1716472319.8978307,829,0.525679886341095
1716472358.7821445,861,0.5436272621154785
1716472386.7291758,884,0.5243057012557983
1716473012.1609244,1014,0.5451546311378479
1716473023.0988472,1023,0.512272834777832
1716473048.6178474,1044,0.5485246181488037
1716473143.4066877,1122,0.540996789932251
1716473160.4207635,1136,0.5527645945549011
1716473179.865532,1152,0.5130191445350647
1716473193.23434,1163,0.5460493564605713
1716473207.8180764,1175,0.5812109112739563
1716473210.2486765,1177,0.5599852800369263
1716473301.3923473,1252,0.5116691589355469
1716473307.4687014,1257,0.5184760689735413
1716473317.1903706,1265,0.5317202806472778
1716473388.888683,1324,0.5173094868659973
1716473453.29025,1377,0.5403084754943848
1716473529.8456984,1440,0.526351809501648
1716473552.933055,1459,0.5058480501174927
1716473606.4107878,1503,0.5187908411026001
1716473614.9170732,1510,0.5396956205368042
1716473650.1597157,1539,0.5099546313285828
1716473665.9576526,1552,0.519899308681488
1716473757.1061306,1627,0.5152825117111206
1716473774.120201,1641,0.5607724189758301
1716473849.474567,1703,0.5167452096939087
1716473940.6198168,1778,0.5412346124649048
1716474047.5698442,1866,0.5507889986038208
1716474077.9560332,1891,0.5167766809463501
1716474132.6547952,1936,0.5283926725387573
1716474137.5162342,1940,0.5269537568092346
1716474167.9070387,1965,0.5317021608352661
1716474317.397598,2088,0.5136862993240356
1716474613.9412134,2332,0.5672855377197266
1716474691.72829,2396,0.5083155632019043
1716474739.1291225,2435,0.5111384391784668
1716474759.7924368,2452,0.552516520023346
1716474771.9526613,2462,0.521554708480835
1716475284.0968943,2505,0.5493414402008057
1716475364.3130984,2571,0.5213748812675476
1716475398.3456416,2599,0.5302029848098755
1716475422.6542618,2619,0.5122054815292358
1716475433.5918713,2628,0.5387997627258301
1716475489.5018861,2674,0.5431580543518066
1716475501.6575053,2684,0.518377423286438
1716475522.3215272,2701,0.5305137634277344
1716475528.3979247,2706,0.5207037329673767
1716475585.5207562,2753,0.5184279680252075
1716475595.244742,2761,0.5346783995628357
1716475612.258841,2775,0.5069994926452637
1716475615.9051545,2778,0.518717348575592
1716475658.4449668,2813,0.5081080198287964
1716475694.9087198,2843,0.5257684588432312
1716475823.7488887,2949,0.5485386252403259
1716475941.6410897,3046,0.515802264213562
1716475985.3946822,3082,0.5155836343765259
1716476006.0583317,3099,0.5148229598999023
1716476025.505517,3115,0.5231841802597046
1716476040.0917637,3127,0.524899423122406
1716476116.7884996,3190,0.5156909823417664
1716476132.5885777,3203,0.570163905620575
1716476152.0334852,3219,0.5139287114143372
1716476178.7698421,3241,0.5044705271720886
1716476181.2003849,3243,0.5312017798423767
1716476248.048761,3298,0.5151767730712891
1716476393.89491,3418,0.5318102836608887
1716476474.112843,3484,0.5281636118888855
1716476482.6213377,3491,0.5153995156288147
1716476497.205812,3503,0.5515203475952148
1716476570.1288238,3563,0.5226833820343018
1716476599.2979305,3587,0.5086957216262817
1716476624.8226967,3608,0.528084397315979
1716476643.0563185,3623,0.5444703102111816
1716476680.738035,3654,0.520781397819519
1716476686.8141065,3659,0.5160015821456909
1716476692.8910427,3664,0.5217686891555786
1716476700.1848974,3670,0.5402390956878662
1716476799.8555121,3752,0.5477865934371948
1716476821.7321696,3770,0.5654858350753784
1716476931.1171854,3860,0.5367889404296875
1716476961.5034034,3885,0.5365918874740601
1716476993.1064181,3911,0.5113744735717773
1716477056.3168848,3963,0.5294872522354126
