Wall time,Step,Value
1716386755.5668159,19,0.8161375522613525
1716387155.7308183,108,0.04577507823705673
1716387268.0249536,173,0.041361428797245026
1716387454.1710057,245,0.023763738572597504
1716387490.3710623,260,0.035583361983299255
1716387543.3177657,283,0.02677011489868164
1716387771.4262943,403,0.026809532195329666
1716387790.8102026,416,0.028891976922750473
1716387827.3046756,438,0.016568850725889206
1716387870.876299,466,0.01162558514624834
1716388156.0346804,511,0.01799832284450531
1716388222.569624,534,0.03150103986263275
1716388238.1039813,539,0.031144030392169952
1716388283.12405,557,0.027249999344348907
1716388368.5499516,597,0.02518875151872635
1716388459.8272908,638,0.034667760133743286
1716388477.8803625,644,0.03141018748283386
1716388510.738336,659,0.022961147129535675
1716388682.381126,765,0.02651570364832878
1716388744.7887924,805,0.05208669975399971
1716388828.7872226,867,0.051518552005290985
1716388853.7207997,887,0.020784080028533936
1716389215.7777967,1016,0.0502711646258831
1716389229.163264,1027,0.027495117858052254
1716389243.6808496,1038,0.054856471717357635
1716389357.6042917,1126,0.04212508350610733
1716389366.161605,1133,0.11313359439373016
1716389391.4429235,1153,0.022673260420560837
1716389405.5031095,1165,0.04782942682504654
1716389419.4443648,1177,0.016236916184425354
1716389429.5377283,1185,0.00865879189223051
1716389509.6514673,1253,0.05380314588546753
1716389515.2319748,1258,0.04466569423675537
1716389528.5336332,1268,0.04948226734995842
1716389532.948128,1272,0.010706080123782158
1716389663.8271804,1377,0.01775991916656494
1716389736.7582152,1440,0.025978567078709602
1716389761.37283,1462,0.05428371578454971
1716389808.385459,1503,0.02451840415596962
1716389817.4904087,1511,0.040764130651950836
1716389820.8047106,1514,0.01363279391080141
1716389860.5663266,1549,0.040770523250103
1716389881.0684009,1566,0.019437508657574654
1716389963.675282,1638,0.014341013506054878
1716390012.0035317,1680,0.04730883240699768
1716390200.5750594,1848,0.030974945053458214
1716390258.6905093,1900,0.03964260220527649
1716390269.7809484,1910,0.006941607221961021
1716390308.381337,1941,0.019304558634757996
1716390354.674413,1961,0.038853298872709274
1716390357.0814679,1962,0.013028391636908054
1716390574.8244143,2090,0.041708528995513916
1716390939.3740304,2360,0.03646181896328926
1716391036.1851993,2437,0.035700760781764984
1716391041.6914027,2442,0.017885690554976463
1716391066.9777079,2463,0.026742737740278244
1716391070.7277052,2466,0.033221982419490814
1716391316.4561105,2504,0.013856681995093822
1716391402.2361465,2578,0.035603564232587814
1716391427.5983796,2600,0.04480436444282532
1716391468.9986975,2636,0.044909652322530746
1716391520.418573,2682,0.020974844694137573
1716391523.7601085,2685,0.0306742861866951
1716391533.9026124,2694,0.03217131271958351
1716391550.605191,2709,0.006236339919269085
1716391560.309122,2718,0.04986586049199104
1716391615.6639922,2766,0.03317663446068764
1716391630.5402584,2779,0.08343805372714996
1716391639.2174082,2786,0.031001843512058258
1716391669.957241,2813,0.027378994971513748
1716391705.4613938,2845,0.03084912896156311
1716391724.2289557,2862,0.012764398008584976
1716391866.9569592,2987,0.005065108649432659
1716392098.9632826,3084,0.01720142364501953
1716392101.2248328,3085,0.06824266910552979
1716392137.5207775,3105,0.04255199432373047
1716392166.1697693,3121,0.0692940205335617
1716392234.3857088,3146,0.04486173018813133
1716392349.45405,3200,0.019527079537510872
1716392391.0035584,3221,0.01526656560599804
1716392434.5297458,3242,0.013106705620884895
1716392478.5038588,3266,0.01478547789156437
1716392552.8971467,3307,0.013524714857339859
1716392675.5957444,3386,0.015362316742539406
1716392713.907529,3409,0.025592543184757233
1716392835.1705894,3484,0.010991210117936134
1716392862.075516,3504,0.04241281375288963
1716392894.800639,3527,0.01209561713039875
1716392947.1898267,3567,0.012985757552087307
1716392990.9621224,3601,0.038071367889642715
1716393011.507589,3617,0.044420965015888214
1716393059.3365319,3655,0.03928372636437416
