Wall time,Step,Value
1716386769.181211,19,0.8529465198516846
1716387007.8903427,104,0.0659584105014801
1716387063.768367,165,0.10044365376234055
1716387116.6148877,230,0.03768698871135712
1716387137.938552,259,0.03554660081863403
1716387153.941665,275,0.043678298592567444
1716387239.0170755,393,0.08171392232179642
1716387246.8383572,405,0.03535900637507439
1716387268.5480254,437,0.050957463681697845
1716387287.3865726,462,0.0285834688693285
1716387304.9771245,488,0.030490148812532425
1716387444.6727035,520,0.07348961383104324
1716387455.329599,537,0.01647663302719593
1716387465.6631227,553,0.015693332999944687
1716387493.1313543,595,0.033597566187381744
1716387515.6181035,630,0.04292524605989456
1716387520.5995545,638,0.032098621129989624
1716387524.923213,645,0.04642638564109802
1716387588.4805198,745,0.014215240254998207
1716387615.8909578,789,0.022869065403938293
1716387662.4607742,863,0.025742167606949806
1716387668.132939,872,0.028946802020072937
1716387869.8249643,1005,0.036613330245018005
1716387881.1977682,1023,0.04867088049650192
1716387884.8880556,1029,0.05001454055309296
1716387944.0735667,1122,0.031119288876652718
1716387947.403673,1126,0.052851177752017975
1716387963.4441605,1152,0.010081971995532513
1716387964.0733128,1153,0.018682383000850677
1716387977.4864492,1175,0.05548030138015747
1716387979.2952561,1178,0.021384958177804947
1716388024.1776123,1252,0.017397165298461914
1716388025.9765952,1255,0.016075514256954193
1716388030.1601372,1262,0.032503314316272736
1716388033.7162187,1268,0.02322346717119217
1716388100.1400855,1376,0.007052149623632431
1716388139.0819056,1439,0.023866601288318634
1716388151.1763525,1459,0.04597250372171402
1716388173.1490662,1495,0.01012643426656723
1716388182.0305948,1510,0.005605368874967098
1716388182.6170385,1511,0.013813408091664314
1716388199.4636712,1539,0.017130792140960693
1716388207.2948513,1552,0.024116506800055504
1716388259.4817257,1636,0.04102686792612076
1716388287.568562,1678,0.023826170712709427
1716388374.307213,1820,0.034093521535396576
1716388415.8176937,1889,0.031625233590602875
1716388427.8268924,1909,0.014440303668379784
1716388444.7999024,1937,0.011927357874810696
1716388456.7140396,1957,0.04011690616607666
1716388459.0753846,1961,0.03008575551211834
1716388530.946443,2080,0.02840009704232216
1716388699.2240973,2353,0.05728096887469292
1716388749.8511362,2432,0.01584480330348015
1716388752.7997012,2437,0.026837721467018127
1716388763.536909,2455,0.004032238852232695
1716388768.2890337,2463,0.03239398077130318
1716388789.5777442,2499,0.01699146442115307
1716388947.9579754,2567,0.0652766078710556
1716388963.3185072,2593,0.0385969914495945
1716388984.7056708,2629,0.011192155070602894
1716389012.0673532,2675,0.009213863871991634
1716389016.248207,2682,0.013128302991390228
1716389021.0119684,2690,0.01227209996432066
1716389028.6735168,2703,0.029985986649990082
1716389035.2793376,2714,0.04494968056678772
1716389063.5693789,2761,0.06065550446510315
1716389071.3299222,2774,0.01688835397362709
1716389074.3264146,2779,0.024544857442378998
1716389078.451748,2786,0.02331480011343956
1716389109.76928,2839,0.02194264717400074
1716389117.8835354,2852,0.036598075181245804
1716389190.8173015,2974,0.013798631727695465
1716389234.664606,3048,0.018960919231176376
1716389255.954022,3084,0.02524355985224247
1716389267.8049135,3104,0.035421524196863174
1716389277.4728043,3120,0.012370377779006958
1716389282.876606,3129,0.036968883126974106
1716389321.0669453,3193,0.0463394820690155
1716389335.96831,3218,0.016332242637872696
1716389343.0613935,3230,0.015796776860952377
1716389351.5965223,3244,0.04571149870753288
1716389384.248762,3299,0.015216898173093796
1716389435.222337,3385,0.025353850796818733
1716389447.0702586,3405,0.021690933033823967
1716389493.231675,3483,0.02103932574391365
1716389503.8276443,3501,0.017690351232886314
1716389512.0930598,3515,0.021152794361114502
1716389538.7070801,3559,0.020765097811818123
1716389556.371188,3589,0.02129000797867775
1716389572.3788757,3616,0.009098278358578682
1716389581.2663107,3631,0.023176297545433044
1716389598.413832,3660,0.016879670321941376
1716389601.3489354,3665,0.019607458263635635
1716389603.7135477,3669,0.022699816152453423
1716389606.062454,3673,0.011805595830082893
1716389622.6015704,3701,0.01980104297399521
1716389673.948016,3788,0.018927957862615585
1716389710.0176482,3849,0.012243211269378662
1716389747.2660966,3912,0.015216722153127193
1716389760.216493,3934,0.010946686379611492
1716389779.6845229,3967,0.031056975945830345
1716389807.1304488,4013,0.014720587991178036
1716389816.6228065,4029,0.02674717828631401
1716389849.7227337,4085,0.042835358530282974
1716389864.5275526,4110,0.04313270002603531
1716389868.0981028,4116,0.03491602838039398
1716389871.6781225,4122,0.01311187632381916
1716389873.455391,4125,0.022698678076267242
1716389905.5030787,4179,0.03303220123052597
1716389907.264799,4182,0.013067126274108887
1716389949.3828394,4253,0.009492534212768078
1716389983.1598365,4310,0.012886235490441322
1716389991.4381287,4324,0.04034385830163956
1716390063.1021533,4444,0.03664494305849075
1716390116.5819964,4533,0.014031980186700821
1716390118.3647912,4536,0.034783653914928436
1716390134.2674048,4563,0.01824112981557846
1716390161.943966,4610,0.01202484592795372
1716390188.527754,4655,0.02508174628019333
1716390210.9568565,4693,0.010457792319357395
1716390223.586604,4714,0.014602018520236015
1716390261.4507632,4778,0.019578376784920692
1716390295.5738122,4835,0.023328624665737152
1716390296.7488883,4837,0.010545121505856514
1716390300.85935,4844,0.02266080304980278
1716390312.0542545,4863,0.004116532858461142
1716390339.2485776,4909,0.009548012167215347
1716390547.6216674,5062,0.0388399139046669
1716390558.202567,5080,0.028129033744335175
1716390558.7896976,5081,0.018717562779784203
1716390563.48666,5089,0.016689645126461983
1716390567.6250486,5096,0.024433434009552002
1716390601.2276587,5153,0.050258949398994446
1716390602.4022589,5155,0.04950616508722305
1716390621.9461539,5188,0.011519884690642357
1716390636.70694,5213,0.006979966536164284
1716390640.253949,5219,0.04267887398600578
