Wall time,Step,Value
1716115074.7777984,50,0.19167083501815796
1716115075.2577925,51,0.16693949699401855
1716115086.9807603,81,0.18545809388160706
1716115129.760962,115,0.11013270169496536
1716115140.5089815,145,0.15328240394592285
1716115234.181233,455,0.1332276463508606
1716115245.7283833,496,0.06173354387283325
1716115246.6271005,499,0.11974595487117767
1716115278.472225,508,0.1339690238237381
1716115289.1672006,544,0.12111975252628326
1716115319.0038197,646,0.10444031655788422
1716115327.9642813,678,0.13298073410987854
1716115329.1034758,682,0.06118873506784439
1716115330.7814853,688,0.08760730922222137
1716115334.6210473,702,0.153225839138031
1716115344.4953659,731,0.15744714438915253
1716115347.5522237,742,0.11201272904872894
1716115355.215084,768,0.14222830533981323
1716115355.4827871,769,0.13653171062469482
1716115364.1795743,800,0.13021519780158997
1716115374.51211,836,0.04756544157862663
1716115384.8965783,873,0.021303273737430573
1716115408.6834002,956,0.04819557070732117
1716115417.7949066,989,0.12317296862602234
1716115418.06279,990,0.0667199194431305
1716115458.7538385,1031,0.12108880281448364
1716115472.8613753,1076,0.1593402475118637
1716115497.0847895,1162,0.10639043152332306
1716115499.4563518,1170,0.11412571370601654
1716115501.3896732,1177,0.09778827428817749
1716115509.0307145,1204,0.14295926690101624
1716115525.7879848,1265,0.049836166203022
1716115534.1540773,1295,0.1256771981716156
1716115560.9511814,1391,0.13287979364395142
1716115572.0254877,1431,0.11193547397851944
1716115574.820599,1441,0.13273240625858307
1716115580.9463818,1463,0.10783866047859192
1716115582.2937956,1468,0.17774951457977295
1716115590.2469473,1497,0.1278867870569229
1716115603.1902447,1544,0.14146050810813904
1716115607.0317023,1558,0.13800117373466492
1716115609.8543015,1568,0.09869267046451569
1716115613.2985084,1580,0.07986399531364441
1716115631.992768,1647,0.12322832643985748
1716115641.0081935,1680,0.12082424014806747
1716115654.7937734,1730,0.1997758448123932
1716115663.917135,1763,0.12095212936401367
1716115669.7234004,1784,0.07067225873470306
1716115671.9045167,1792,0.18663346767425537
1716115680.6622064,1824,0.09778184443712234
1716115723.9477406,1980,0.11167775094509125
1716115726.9082,1991,0.13487699627876282
1716115730.4852376,2004,0.049421682953834534
1716115734.2409897,2018,0.06256283819675446
1716115735.6447911,2023,0.0718843936920166
1716115736.2059813,2025,0.10022825002670288
1716115736.773108,2027,0.08521779626607895
1716115741.3787217,2044,0.10762207955121994
1716115760.9876127,2114,0.13234569132328033
1716115776.749538,2172,0.11624854058027267
1716115795.8409114,2242,0.06616596132516861
1716115796.3794215,2244,0.0644959881901741
1716115796.9147508,2246,0.11788927763700485
1716115805.4000287,2277,0.13717710971832275
1716115825.9356012,2352,0.06575246155261993
1716115826.2031522,2353,0.09493080526590347
1716115829.7519445,2366,0.08404450118541718
1716115836.2430122,2390,0.1043267473578453
1716115895.671141,2501,0.08708401024341583
1716115902.8199346,2527,0.145670086145401
1716115906.8946772,2542,0.09945306181907654
1716115916.2004209,2576,0.09282031655311584
1716115923.8089488,2604,0.11648643016815186
1716115927.60976,2618,0.05089021474123001
1716115964.0802014,2752,0.14962691068649292
1716115966.7972429,2762,0.03714623302221298
