Wall time,Step,Value
1715791095.7499194,5,0.9595621824264526
1715791097.9176798,19,0.7443681955337524
1715791102.6677718,59,0.15337613224983215
1715791104.2121968,71,0.08056901395320892
1715791105.2520497,80,0.07926076650619507
1715791139.0922375,142,0.055211521685123444
1715791139.3225553,144,0.056366946548223495
1715791142.3423092,170,0.023288674652576447
1715791152.9902613,262,0.015609893947839737
1715791155.5454023,284,0.009525718167424202
1715791162.5950034,345,0.02040027640759945
1715791164.9088135,365,0.011656414717435837
1715791166.7575703,381,0.020437199622392654
1715791170.4668152,413,0.017627637833356857
1715791173.3585093,438,0.007166585419327021
1715791179.1502986,488,0.014905095100402832
1715791207.6444178,505,0.01589197665452957
1715791208.222763,510,0.009886262938380241
1715791210.0887647,526,0.01481306180357933
1715791212.2921052,545,0.030678242444992065
1715791213.7941475,558,0.0215532798320055
1715791223.1706774,639,0.012931637465953827
1715791229.0716436,690,0.020298397168517113
1715791229.1875958,691,0.010297520086169243
1715791230.573781,703,0.007755687925964594
1715791236.5992785,755,0.006667285226285458
1715791243.757906,816,0.01172754354774952
1715791244.2207286,820,0.02765333279967308
1715791251.1761918,880,0.004410024732351303
1715791251.292246,881,0.049534495919942856
1715791259.058788,948,0.014233974739909172
1715791261.953447,973,0.005137111525982618
1715791263.6868482,988,0.06740883737802505
1715791264.9583056,999,0.011462831869721413
1715791297.3273904,1050,0.00940241850912571
1715791299.1778293,1066,0.01665475033223629
1715791299.7558951,1071,0.02297697216272354
1715791300.1030495,1074,0.028151866048574448
1715791309.40424,1154,0.031253356486558914
1715791309.6358209,1156,0.013061324134469032
1715791314.621207,1199,0.012666736729443073
1715791315.5490463,1207,0.011001454666256905
1715791317.2831678,1222,0.0234689824283123
1715791319.366373,1240,0.006822467781603336
1715791319.5979571,1242,0.025178302079439163
1715791325.3949392,1292,0.02954145520925522
1715791329.1091373,1324,0.01495111733675003
1715791330.49689,1336,0.008729737251996994
1715791346.7178364,1476,0.008872710168361664
1715791352.8634562,1529,0.0060666399076581
1715791353.3257349,1533,0.008592531085014343
1715791359.6988046,1588,0.018581531941890717
1715791360.394115,1594,0.05762092396616936
1715791361.9004517,1607,0.004412629641592503
1715791362.8267741,1615,0.009799877181649208
1715791365.6061015,1639,0.02587955631315708
1715791369.308288,1671,0.03322073444724083
1715791373.601287,1708,0.010398922488093376
1715791376.8391168,1736,0.011591981165111065
1715791381.3525867,1775,0.03418382257223129
1715791381.7003145,1778,0.00488650007173419
1715791382.9720094,1789,0.019931532442569733
1715791383.2032633,1791,0.017288684844970703
1715791384.37359,1801,0.00803681742399931
1715791387.0345318,1824,0.006944502703845501
1715791391.1945744,1860,0.005880641285330057
1715791397.9169106,1918,0.00732161570340395
1715791413.709864,2053,0.008364100009202957
1715791415.5618515,2069,0.00621021119877696
1715791416.951627,2081,0.02313615009188652
1715791423.4423132,2137,0.026467813178896904
1715791437.8007216,2261,0.009270000271499157
1715791442.6730433,2303,0.0055063082836568356
1715791444.8722923,2322,0.011787181720137596
1715791448.012966,2349,0.015134001150727272
1715791448.2447145,2351,0.012714574113488197
1715791448.821716,2356,0.005121362395584583
1715791451.5772219,2379,0.005972547456622124
1715791456.90598,2425,0.006777838803827763
1715791457.598559,2431,0.010687209665775299
1715791458.7545218,2441,0.007316295988857746
1715791459.678617,2449,0.033975038677453995
1715791459.7943606,2450,0.009910554625093937
1715791493.5714793,2513,0.007426110561937094
1715791496.709752,2540,0.004333342891186476
1715791498.0961158,2552,0.005361977964639664
1715791500.5227714,2573,0.007132088299840689
1715791500.8695588,2576,0.009939879179000854
1715791502.7258945,2592,0.014520658180117607
1715791504.5752208,2608,0.015541079454123974
1715791505.15327,2613,0.010761616751551628
1715791518.6962695,2730,0.008024810813367367
1715791520.2003756,2743,0.010998792015016079
1715791526.9246464,2801,0.029421966522932053
1715791528.428815,2814,0.00817251019179821
1715791529.2418017,2821,0.004314839839935303
1715791533.6494899,2859,0.01212519034743309
1715791536.0735636,2880,0.010324796661734581
1715791538.2895992,2899,0.005394177511334419
1715791542.1107645,2932,0.006367744877934456
1715791544.08854,2949,0.012792734429240227
1715791546.748338,2972,0.011688108555972576
1715791548.483519,2987,0.01033903006464243
