Wall time,Step,Value
1715830733.5613115,19,0.9146329164505005
1715831065.7777562,117,0.04781579226255417
1715831137.284031,176,0.11710195243358612
1715831201.2859278,230,0.08977177739143372
1715831234.6085932,259,0.03140180930495262
1715831371.7730458,379,0.05140715092420578
1715831394.25986,399,0.04944398254156113
1715831401.003651,405,0.017763331532478333
1715831437.099266,437,0.07518036663532257
1715831469.7561638,466,0.04580634832382202
1715831723.0459843,510,0.02413998730480671
1715831735.4725683,521,0.03393018990755081
1715831754.7066433,538,0.03928055614233017
1715831771.7387352,553,0.03484533727169037
1715831857.4862242,629,0.04693399369716644
1715831863.1257265,634,0.017256807535886765
1715831867.6704392,638,0.058949440717697144
1715831931.816186,695,0.015765530988574028
1715832029.7038572,782,0.06151629984378815
1715832115.0629632,858,0.026170264929533005
1715832125.193023,867,0.037094492465257645
1715832481.7980483,1004,0.03697512671351433
1715832492.9933338,1014,0.020827610045671463
1715832503.073946,1023,0.03405692055821419
1715832526.5724716,1044,0.03528817743062973
1715832611.5987463,1120,0.03537200391292572
1715832629.5159426,1136,0.06443311274051666
1715832646.3054774,1151,0.07024656981229782
1715832656.3811262,1160,0.02241949364542961
1715832672.0599327,1174,0.04185211658477783
1715832677.6552002,1179,0.015305347740650177
1715832757.118346,1250,0.0138272475451231
1715832764.9475644,1257,0.014326965436339378
1715832766.0660381,1258,0.023875851184129715
1715832836.5353127,1321,0.05111818015575409
1715832909.27001,1386,0.04741283878684044
1715832977.565784,1447,0.04986867308616638
1715832990.988263,1459,0.02179456502199173
1715833031.2394848,1495,0.06832125037908554
1715833043.5424848,1506,0.012185787782073021
1715833074.8805802,1534,0.04137621074914932
1715833079.3572836,1538,0.03944896161556244
1715833091.661785,1549,0.02987699583172798
1715833174.4421508,1623,0.060311004519462585
1715833212.4751542,1657,0.01520436443388462
1715833465.8089566,1884,0.08039787411689758
1715833492.660893,1908,0.04681813716888428
1715833516.15322,1929,0.04461202397942543
1715833534.047096,1945,0.051764607429504395
1715833540.7560036,1951,0.0337403304874897
1715833659.2690604,2057,0.04864216595888138
1715833966.8519173,2332,0.06779602915048599
1715834025.0316398,2384,0.04260346665978432
