,Unnamed: 0,file_path,noise_level,bin,type
416,613,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_472.wav,-56.340057,2,ddpm
417,1569,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_921.wav,-56.288647,2,ddim
418,1265,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_239.wav,-56.287582,2,ddim
419,1479,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_7.wav,-56.255005,2,ddim
420,969,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_203.wav,-56.23974,2,ddim
421,802,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_758.wav,-56.202393,2,ddpm
422,364,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_119.wav,-56.156845,2,ddpm
423,278,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_375.wav,-56.151047,2,ddpm
424,723,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_597.wav,-56.1368,2,ddpm
425,984,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_487.wav,-56.135284,2,ddim
426,1096,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_88.wav,-56.12696,2,ddim
427,779,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_559.wav,-56.11644,2,ddpm
428,635,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_205.wav,-56.078407,2,ddpm
429,1378,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_310.wav,-56.0702,2,ddim
430,783,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_499.wav,-56.056187,2,ddpm
431,563,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_267.wav,-56.01413,2,ddpm
432,510,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_278.wav,-56.004974,2,ddpm
433,1786,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_1007.wav,-55.99706,2,ddim
434,1566,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_257.wav,-55.99669,2,ddim
435,978,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_797.wav,-55.995544,2,ddim
436,792,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_92.wav,-55.98207,2,ddpm
437,1716,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_777.wav,-55.96942,2,ddim
438,77,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_333.wav,-55.954784,2,ddpm
439,313,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_543.wav,-55.93703,2,ddpm
440,1568,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_879.wav,-55.929832,2,ddim
441,1294,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_167.wav,-55.902977,2,ddim
442,329,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_777.wav,-55.8907,2,ddpm
443,108,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_388.wav,-55.890247,2,ddpm
444,856,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_924.wav,-55.88508,2,ddim
445,582,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_77.wav,-55.86469,2,ddpm
446,438,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_13.wav,-55.8641,2,ddpm
447,1621,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_389.wav,-55.83354,2,ddim
448,1555,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_1001.wav,-55.833363,2,ddim
449,1128,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_962.wav,-55.83326,2,ddim
450,37,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_75.wav,-55.832306,2,ddpm
451,1133,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_393.wav,-55.82439,2,ddim
452,592,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_229.wav,-55.797688,2,ddpm
453,1293,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_506.wav,-55.765213,2,ddim
454,631,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_825.wav,-55.744354,2,ddpm
455,898,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_432.wav,-55.73517,2,ddim
456,474,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_489.wav,-55.671387,2,ddpm
457,213,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_211.wav,-55.664703,2,ddpm
458,1309,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_732.wav,-55.60461,2,ddim
459,1559,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_479.wav,-55.567924,2,ddim
460,1172,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_635.wav,-55.557106,2,ddim
461,430,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_657.wav,-55.54648,2,ddpm
462,531,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_674.wav,-55.53623,2,ddpm
463,767,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_635.wav,-55.502274,2,ddpm
464,1838,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_754.wav,-55.49948,2,ddim
465,48,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_636.wav,-55.492077,2,ddpm
466,1574,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_582.wav,-55.418446,2,ddim
467,967,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_49.wav,-55.370003,2,ddim
468,1739,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_693.wav,-55.36149,2,ddim
469,1585,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_306.wav,-55.35943,2,ddim
470,717,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_810.wav,-55.286453,2,ddpm
471,1713,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_159.wav,-55.27356,2,ddim
472,1122,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_562.wav,-55.24331,2,ddim
473,1745,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_920.wav,-55.18907,2,ddim
474,75,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_752.wav,-55.183792,2,ddpm
475,1516,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_175.wav,-55.146263,2,ddim
476,562,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_498.wav,-55.126045,2,ddpm
477,1740,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_69.wav,-55.06981,2,ddim
478,1240,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_230.wav,-55.056694,2,ddim
479,1580,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_288.wav,-55.04376,2,ddim
480,527,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_269.wav,-54.99765,2,ddpm
481,185,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_776.wav,-54.979298,2,ddpm
482,328,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_316.wav,-54.972572,2,ddpm
483,42,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_479.wav,-54.94506,2,ddpm
484,2,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_553.wav,-54.93717,2,ddpm
485,671,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_83.wav,-54.93624,2,ddpm
486,336,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_7.wav,-54.856644,2,ddpm
487,1318,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_279.wav,-54.843285,2,ddim
488,1083,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_932.wav,-54.832146,2,ddim
489,1754,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_476.wav,-54.725933,2,ddim
490,121,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_826.wav,-54.723885,2,ddpm
491,1789,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_403.wav,-54.697403,2,ddim
492,1196,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_959.wav,-54.695145,2,ddim
493,1155,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_176.wav,-54.66427,2,ddim
494,1441,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_273.wav,-54.636322,2,ddim
495,616,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_378.wav,-54.58177,2,ddpm
496,1204,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_557.wav,-54.573555,2,ddim
497,1776,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_309.wav,-54.5698,2,ddim
498,666,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_277.wav,-54.56419,2,ddpm
499,1106,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_178.wav,-54.51977,2,ddim
500,1289,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_422.wav,-54.492188,2,ddim
501,255,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_602.wav,-54.44789,2,ddpm
502,450,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_182.wav,-54.333347,2,ddpm
503,930,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_835.wav,-54.32058,2,ddim
504,840,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_303.wav,-54.20485,2,ddim
505,1771,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_190.wav,-54.187717,2,ddim
506,292,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_223.wav,-54.162483,2,ddpm
507,905,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_87.wav,-54.147713,2,ddim
508,924,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_722.wav,-54.0915,2,ddim
509,1600,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_585.wav,-54.084457,2,ddim
510,193,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_593.wav,-54.035347,2,ddpm
511,530,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_215.wav,-54.034668,2,ddpm
512,223,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_34.wav,-53.922153,2,ddpm
513,632,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_457.wav,-53.900116,2,ddpm
514,685,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_129.wav,-53.885094,2,ddpm
515,579,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_717.wav,-53.861847,2,ddpm
516,457,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_622.wav,-53.840134,2,ddpm
517,1582,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_638.wav,-53.809517,2,ddim
518,1137,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_50.wav,-53.75045,2,ddim
519,237,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_512.wav,-53.728382,2,ddpm
520,826,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_609.wav,-53.727726,2,ddpm
521,641,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_169.wav,-53.71469,2,ddpm
522,1166,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_143.wav,-53.583363,2,ddim
523,762,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_808.wav,-53.535896,2,ddpm
524,593,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_809.wav,-53.53437,2,ddpm
525,1445,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_577.wav,-53.50181,2,ddim
526,702,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_819.wav,-53.44655,2,ddpm
527,139,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_426.wav,-53.431305,2,ddpm
528,1553,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_712.wav,-53.41228,2,ddim
529,1513,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_262.wav,-53.411263,2,ddim
530,1691,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_296.wav,-53.37421,2,ddim
531,58,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_262.wav,-53.305717,2,ddpm
532,1557,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_877.wav,-53.301003,2,ddim
533,1661,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_427.wav,-53.278984,2,ddim
534,296,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_694.wav,-53.25779,2,ddpm
535,142,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_579.wav,-53.246666,2,ddpm
536,1839,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_1.wav,-53.244244,2,ddim
537,1656,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_668.wav,-53.24262,2,ddim
538,741,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_640.wav,-53.229904,2,ddpm
539,130,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_615.wav,-53.20501,2,ddpm
540,1814,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_726.wav,-53.187172,2,ddim
541,62,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_265.wav,-53.186096,2,ddpm
542,571,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_93.wav,-53.100872,2,ddpm
543,1497,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_830.wav,-53.046696,2,ddim
544,948,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_212.wav,-53.0142,2,ddim
545,179,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_158.wav,-52.982887,2,ddpm
546,1617,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_200.wav,-52.93965,2,ddim
547,374,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_503.wav,-52.88085,2,ddpm
548,1700,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_931.wav,-52.8748,2,ddim
549,777,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_401.wav,-52.860825,2,ddpm
550,533,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_563.wav,-52.81514,2,ddpm
551,1561,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_953.wav,-52.747074,2,ddim
552,1037,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_244.wav,-52.70601,2,ddim
553,1684,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_702.wav,-52.679436,2,ddim
554,808,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_213.wav,-52.6161,2,ddpm
555,1643,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_976.wav,-52.60667,2,ddim
556,1276,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_183.wav,-52.58655,2,ddim
557,768,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_254.wav,-52.57605,3,ddpm
558,1500,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_755.wav,-52.54749,3,ddim
559,106,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_738.wav,-52.543007,3,ddpm
560,953,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_832.wav,-52.53177,3,ddim
561,655,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_422.wav,-52.51204,3,ddpm
562,377,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_275.wav,-52.472286,3,ddpm
563,1326,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_901.wav,-52.40616,3,ddim
564,1484,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_100.wav,-52.383392,3,ddim
565,1579,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_805.wav,-52.377865,3,ddim
566,1356,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_652.wav,-52.36953,3,ddim
567,1779,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_955.wav,-52.344032,3,ddim
568,1136,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_342.wav,-52.313416,3,ddim
569,1093,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_565.wav,-52.309982,3,ddim
570,745,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_550.wav,-52.262714,3,ddpm
571,1205,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_221.wav,-52.189148,3,ddim
572,1812,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_892.wav,-52.126663,3,ddim
573,1774,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_256.wav,-52.12429,3,ddim
574,1525,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_961.wav,-52.123653,3,ddim
575,1120,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_214.wav,-52.091595,3,ddim
576,1681,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_71.wav,-51.994858,3,ddim
577,1456,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_744.wav,-51.947117,3,ddim
578,981,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_278.wav,-51.943077,3,ddim
579,1198,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_17.wav,-51.932014,3,ddim
580,989,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_900.wav,-51.915695,3,ddim
581,836,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_923.wav,-51.857765,3,ddim
582,889,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_142.wav,-51.84001,3,ddim
583,1649,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_503.wav,-51.81354,3,ddim
584,347,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_412.wav,-51.784412,3,ddpm
585,191,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_545.wav,-51.76523,3,ddpm
586,1296,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_270.wav,-51.744064,3,ddim
587,1422,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_350.wav,-51.685753,3,ddim
588,1673,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_318.wav,-51.666927,3,ddim
589,781,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_588.wav,-51.617477,3,ddpm
590,335,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_544.wav,-51.59176,3,ddpm
591,362,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_57.wav,-51.569687,3,ddpm
592,1808,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_83.wav,-51.413246,3,ddim
593,987,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_790.wav,-51.407677,3,ddim
594,353,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_363.wav,-51.38771,3,ddpm
595,1482,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_217.wav,-51.363678,3,ddim
596,737,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_557.wav,-51.36079,3,ddpm
597,1213,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_581.wav,-51.343254,3,ddim
598,1420,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_42.wav,-51.339645,3,ddim
599,1767,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_952.wav,-51.3203,3,ddim
600,895,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_193.wav,-51.31402,3,ddim
601,625,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_279.wav,-51.273018,3,ddpm
602,1152,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_261.wav,-51.22783,3,ddim
603,387,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_22.wav,-51.211052,3,ddpm
604,1505,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_842.wav,-51.117653,3,ddim
605,1167,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_285.wav,-51.063496,3,ddim
606,532,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_102.wav,-51.035954,3,ddpm
607,342,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_536.wav,-51.014523,3,ddpm
608,793,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_43.wav,-51.001404,3,ddpm
609,672,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_353.wav,-50.996895,3,ddpm
610,418,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_774.wav,-50.972656,3,ddpm
611,557,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_601.wav,-50.924046,3,ddpm
612,1406,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_413.wav,-50.895874,3,ddim
613,1576,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_760.wav,-50.872765,3,ddim
614,1171,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_981.wav,-50.763077,3,ddim
615,1024,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_271.wav,-50.725555,3,ddim
616,1391,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_297.wav,-50.709633,3,ddim
617,1634,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_356.wav,-50.693527,3,ddim
618,719,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_775.wav,-50.685844,3,ddpm
619,1646,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_38.wav,-50.67118,3,ddim
620,1522,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_604.wav,-50.629295,3,ddim
621,1232,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_772.wav,-50.623844,3,ddim
622,52,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_346.wav,-50.605644,3,ddpm
623,1019,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_851.wav,-50.599762,3,ddim
624,772,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_632.wav,-50.595978,3,ddpm
625,1715,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_812.wav,-50.58875,3,ddim
626,1261,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_410.wav,-50.49804,3,ddim
627,600,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_409.wav,-50.491722,3,ddpm
628,1639,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_852.wav,-50.473656,3,ddim
629,1182,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_632.wav,-50.454597,3,ddim
630,480,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_383.wav,-50.422703,3,ddpm
631,1546,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_715.wav,-50.420944,3,ddim
632,1165,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_808.wav,-50.37255,3,ddim
633,1005,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddim_nisteps_100/audio_887.wav,-50.367767,3,ddim
634,711,../models/ssd_512_128/model_step_40000/samples/audio/sch_ddpm_nisteps_1000/audio_12.wav,-50.322914,3,ddpm
